AuctionID,Category,Duration,OpenPrice,ClosePrice,endDay
697,Music/Movie/Game,10,1.767255319,8.39,Thu
698,Music/Movie/Game,10,5.349999999,5.349999999,Thu
699,Music/Movie/Game,10,5.349999999,5.349999999,Thu
700,Music/Movie/Game,10,6.15,6.15,Tue
701,Collectibles,10,1.23,1.23,Tue
702,Collectibles,10,1.23,1.23,Tue
703,Collectibles,10,1.23,1.23,Tue
704,Music/Movie/Game,7,12.3,12.3,Fri
705,Collectibles,7,6.15,6.15,Fri
706,Collectibles,7,6.15,6.15,Fri
707,Music/Movie/Game,7,6.15,6.15,Fri
708,Music/Movie/Game,7,3.685714287,4.300000002,Fri
709,Music/Movie/Game,7,3.685714287,4.300000002,Fri
710,Automotive,5,6.99,6.99,Mon
711,Automotive,7,19.95,157.54,Fri
712,Collectibles,7,1.766522911,6.620000001,Thu
713,Clothing/Accessories,5,6.14814815,49.80000002,Sat
714,Clothing/Accessories,7,9.159999997,9.159999997,Sat
715,Clothing/Accessories,5,6.086065575,7.500000002,Mon
716,Clothing/Accessories,5,6.024697985,18.31999999,Fri
717,Clothing/Accessories,5,3.56681128,17.01,Fri
718,Clothing/Accessories,5,2.447445863,22.15,Tue
729,Collectibles,5,7.5,9.5,Fri
730,Collectibles,5,7.5,9.01,Fri
731,Collectibles,5,7.5,8,Fri
732,Collectibles,5,7.5,7.5,Fri
733,Collectibles,5,7.5,7.5,Fri
734,Collectibles,5,7.5,7.5,Fri
735,Collectibles,5,7.5,7.5,Fri
736,Collectibles,5,7.5,7.5,Fri
737,Collectibles,5,7.5,7.5,Fri
738,Collectibles,5,7.5,7.5,Fri
739,Collectibles,5,7.5,7.5,Fri
740,Collectibles,3,0.99,22.5,Sun
742,Music/Movie/Game,7,1.23,1.23,Thu
743,Music/Movie/Game,7,1.23,1.23,Thu
744,Automotive,5,1.99,2.24,Sun
746,Collectibles,10,1.23,1.23,Fri
749,Collectibles,7,11.06859206,20.44,Tue
757,Home/Garden,3,0.99,28,Sat
759,Home/Garden,3,11.99,11.99,Sat
767,Home/Garden,3,9.99,9.99,Sun
768,Home/Garden,3,9.99,9.99,Sun
769,Collectibles,5,6.99,9,Sun
770,Collectibles,5,6.99,6.99,Sun
771,Collectibles,5,6.99,6.99,Sun
772,Collectibles,5,6.99,6.99,Sun
773,Collectibles,5,6.99,6.99,Sun
774,Collectibles,5,6.99,6.99,Sun
780,Collectibles,3,0.99,169.87,Sat
781,Collectibles,3,0.99,115.27,Sat
782,Collectibles,3,0.99,48,Sat
783,Collectibles,3,0.99,40.56,Sat
784,Collectibles,3,0.99,36.55,Sat
785,Collectibles,3,0.99,34.06,Sat
786,Collectibles,3,0.99,33.14,Sat
787,Collectibles,5,0.99,14.5,Mon
788,Collectibles,5,0.99,0.99,Mon
789,Music/Movie/Game,7,9.95,9.95,Mon
790,Music/Movie/Game,7,9.95,9.95,Mon
791,Music/Movie/Game,7,9.95,9.95,Mon
792,Collectibles,7,5.99,10.01,Mon
801,Music/Movie/Game,10,1.23,1.23,Sat
802,Automotive,3,38.99,38.99,Sun
803,Automotive,3,38.99,38.99,Sun
804,Automotive,3,38.99,38.99,Sun
805,Automotive,3,33.95,38.95,Sun
806,Automotive,3,33.95,33.95,Sun
807,Automotive,3,33.95,33.95,Sun
808,Automotive,3,33.95,33.95,Sat
809,Automotive,3,22,22.5,Fri
810,Automotive,3,18,18,Fri
811,Music/Movie/Game,10,1.23,2.46,Tue
812,Music/Movie/Game,10,1.23,1.23,Tue
813,Music/Movie/Game,10,1.23,1.23,Tue
814,Music/Movie/Game,10,1.23,1.23,Tue
815,Music/Movie/Game,10,1.23,1.23,Mon
816,Collectibles,7,3,3.25,Sat
817,Collectibles,7,2,2.75,Sat
818,Collectibles,7,2,2,Sat
819,Collectibles,7,2,2,Sat
820,Collectibles,7,2,2,Sat
821,Collectibles,7,0.99,1.25,Sat
822,Collectibles,7,0.99,0.99,Sat
823,Collectibles,7,0.99,0.99,Sat
824,Collectibles,7,0.99,0.99,Sat
825,Collectibles,7,0.99,0.99,Sat
826,Collectibles,7,2,2,Fri
827,Collectibles,7,0.99,0.99,Fri
828,Collectibles,7,5,11.12,Mon
829,Collectibles,7,5,5,Mon
830,Collectibles,7,3,3,Mon
831,Collectibles,7,2,2.34,Mon
832,Collectibles,7,2,2,Mon
836,Collectibles,10,0.99,62.99,Sat
837,Clothing/Accessories,7,24.99,60,Tue
838,Collectibles,7,24.99,24.99,Tue
841,Music/Movie/Game,7,0.535451613,55.33000001,Thu
842,Clothing/Accessories,7,0.535304348,20.52,Thu
843,Music/Movie/Game,7,0.535636364,9.819999998,Thu
844,Music/Movie/Game,7,0.535135135,6.600000001,Thu
845,Home/Garden,7,1.766875,2.57,Thu
846,Clothing/Accessories,7,1.77,1.77,Thu
847,Music/Movie/Game,7,1.77,1.77,Thu
848,Home/Garden,7,0.534545455,0.98,Thu
849,Automotive,5,199,229.5,Sun
850,Automotive,5,82.95,93,Sun
851,Automotive,5,82.95,86,Sun
852,Automotive,5,82.95,82.95,Sun
853,Automotive,5,65,74,Sun
854,Automotive,3,169,169,Fri
855,Automotive,3,119,122.5,Fri
856,Automotive,3,119,121.5,Fri
857,Automotive,3,99.95,99.95,Fri
858,Automotive,3,99.95,99.95,Fri
859,Automotive,3,89.95,99.09,Fri
860,Automotive,3,95,95,Fri
861,Automotive,3,89.95,89.95,Fri
862,Automotive,3,89.95,89.95,Fri
863,Automotive,3,89.95,89.95,Fri
864,Automotive,3,89.95,89.95,Fri
865,Automotive,3,89.95,89.95,Fri
866,Automotive,3,79,79,Fri
867,Automotive,3,59.95,59.95,Fri
868,Automotive,3,49.95,49.95,Fri
869,Music/Movie/Game,7,9.99,26,Tue
870,Music/Movie/Game,7,9.99,9.99,Tue
871,Music/Movie/Game,7,6.99,6.99,Tue
872,Music/Movie/Game,7,14.99,27.17,Fri
873,Music/Movie/Game,7,14.99,21.49,Fri
874,Music/Movie/Game,7,19.99,19.99,Fri
875,Music/Movie/Game,7,14.99,17.51,Fri
876,Music/Movie/Game,7,14.99,14.99,Fri
877,Music/Movie/Game,7,59.99,66,Sun
878,Music/Movie/Game,7,59.99,63,Sun
879,Music/Movie/Game,7,39.99,63,Sun
880,Music/Movie/Game,7,34.99,51,Sun
881,Music/Movie/Game,7,49.99,49.99,Sun
882,Music/Movie/Game,7,44.99,44.99,Sun
883,Music/Movie/Game,7,34.99,44.01,Sun
884,Music/Movie/Game,7,34.99,40,Sun
885,Music/Movie/Game,7,34.99,36.99,Sun
886,Music/Movie/Game,7,34.99,34.99,Sun
887,Music/Movie/Game,7,34.99,34.99,Sun
888,Music/Movie/Game,7,34.99,34.99,Sun
889,Music/Movie/Game,7,34.99,34.99,Sun
890,Music/Movie/Game,7,24.99,24.99,Sun
891,Music/Movie/Game,10,1.229508197,3.750000001,Mon
892,Music/Movie/Game,10,1.23,1.23,Mon
893,Automotive,3,1.99,1.99,Sat
894,Automotive,7,0.01,2.31,Tue
895,Automotive,7,0.01,0.01,Tue
896,Automotive,7,0.01,0.01,Tue
897,Automotive,7,0.01,0.01,Tue
898,Automotive,7,0.01,0.01,Tue
899,Automotive,7,0.01,0.01,Tue
900,Automotive,7,0.01,0.01,Tue
901,Music/Movie/Game,7,6.99,6.99,Sun
902,Music/Movie/Game,7,4.99,4.99,Sun
903,Music/Movie/Game,7,4.99,4.99,Sat
904,Music/Movie/Game,7,9.99,12.26,Mon
905,Music/Movie/Game,7,5.99,5.99,Mon
906,Automotive,3,67.95,67.95,Sat
907,Music/Movie/Game,5,0.01,27,Mon
908,Music/Movie/Game,5,0.01,18.5,Mon
909,Music/Movie/Game,5,0.01,18,Mon
910,Music/Movie/Game,5,0.01,15.5,Mon
911,Music/Movie/Game,5,0.01,11.71,Mon
912,Music/Movie/Game,5,0.01,11.55,Mon
913,Music/Movie/Game,5,0.01,10.5,Mon
914,Music/Movie/Game,5,0.01,10.5,Mon
915,Music/Movie/Game,5,0.01,10.5,Mon
916,Music/Movie/Game,5,0.01,10,Mon
917,Music/Movie/Game,5,0.01,10,Mon
918,Music/Movie/Game,5,0.01,9.99,Mon
919,Music/Movie/Game,5,0.01,9.5,Mon
920,Music/Movie/Game,5,0.01,9.39,Mon
921,Music/Movie/Game,5,0.01,8.5,Mon
922,Music/Movie/Game,5,0.01,8.5,Mon
923,Music/Movie/Game,5,0.01,8.49,Mon
924,Music/Movie/Game,5,0.01,8.26,Mon
925,Music/Movie/Game,5,0.01,8.05,Mon
926,Music/Movie/Game,5,0.01,8.05,Mon
927,Music/Movie/Game,5,0.01,8.01,Mon
928,Music/Movie/Game,5,0.01,7.55,Mon
929,Music/Movie/Game,5,0.01,7.51,Mon
930,Music/Movie/Game,5,0.01,7.5,Mon
931,Music/Movie/Game,5,0.01,7.5,Mon
932,Music/Movie/Game,5,0.01,7.5,Mon
933,Music/Movie/Game,5,0.01,7.05,Mon
934,Music/Movie/Game,5,0.01,7,Mon
935,Music/Movie/Game,5,0.01,7,Mon
936,Music/Movie/Game,5,0.01,7,Mon
937,Music/Movie/Game,5,0.01,6.71,Mon
938,Music/Movie/Game,5,0.01,6.55,Mon
939,Music/Movie/Game,5,0.01,6.5,Mon
940,Music/Movie/Game,5,0.01,6.5,Mon
941,Music/Movie/Game,5,0.01,6.5,Mon
942,Music/Movie/Game,5,0.01,6.5,Mon
943,Music/Movie/Game,5,0.01,6.18,Mon
944,Music/Movie/Game,5,0.01,6.15,Mon
945,Music/Movie/Game,5,0.01,6.01,Mon
946,Music/Movie/Game,5,0.01,6,Mon
947,Music/Movie/Game,5,0.01,5.52,Mon
948,Music/Movie/Game,5,0.01,5.52,Mon
949,Music/Movie/Game,5,0.01,5.5,Mon
950,Music/Movie/Game,5,0.01,5.5,Mon
951,Music/Movie/Game,5,0.01,5.5,Mon
952,Music/Movie/Game,5,0.01,5.01,Mon
953,Music/Movie/Game,5,0.01,5,Mon
954,Music/Movie/Game,5,0.01,5,Mon
955,Music/Movie/Game,5,0.01,4.9,Mon
956,Music/Movie/Game,5,0.01,4.75,Mon
957,Music/Movie/Game,5,0.01,4.54,Mon
958,Music/Movie/Game,5,0.01,4.4,Mon
959,Music/Movie/Game,5,0.01,4.31,Mon
960,Music/Movie/Game,5,0.01,4.29,Mon
961,Music/Movie/Game,5,0.01,4.25,Mon
962,Music/Movie/Game,5,0.01,4.25,Mon
963,Music/Movie/Game,5,0.01,4.25,Mon
964,Music/Movie/Game,5,0.01,4.25,Mon
965,Music/Movie/Game,5,0.01,4.17,Mon
966,Music/Movie/Game,5,0.01,3.84,Mon
967,Music/Movie/Game,5,0.01,3.8,Mon
968,Music/Movie/Game,5,0.01,3.8,Mon
969,Music/Movie/Game,5,0.01,3.76,Mon
970,Music/Movie/Game,5,0.01,3.75,Mon
971,Music/Movie/Game,5,0.01,3.75,Mon
972,Music/Movie/Game,5,0.01,3.55,Mon
973,Music/Movie/Game,5,0.01,3.5,Mon
974,Music/Movie/Game,5,0.01,3.36,Mon
975,Music/Movie/Game,5,0.01,3.31,Mon
976,Music/Movie/Game,5,0.01,3.3,Mon
977,Music/Movie/Game,5,0.01,3.27,Mon
978,Music/Movie/Game,5,0.01,3.26,Mon
979,Music/Movie/Game,5,0.01,3.25,Mon
980,Music/Movie/Game,5,0.01,3.25,Mon
981,Music/Movie/Game,5,0.01,3.25,Mon
982,Music/Movie/Game,5,0.01,3.25,Mon
983,Music/Movie/Game,5,0.01,3.08,Mon
984,Music/Movie/Game,5,0.01,3.06,Mon
985,Music/Movie/Game,5,0.01,3.01,Mon
986,Music/Movie/Game,5,0.01,3,Mon
987,Music/Movie/Game,5,0.01,3,Mon
988,Music/Movie/Game,5,0.01,2.8,Mon
989,Music/Movie/Game,5,0.01,2.33,Mon
990,Music/Movie/Game,5,0.01,2.3,Mon
991,Music/Movie/Game,5,0.01,2.25,Mon
992,Music/Movie/Game,5,0.01,2.25,Mon
993,Music/Movie/Game,5,0.01,2.13,Mon
994,Music/Movie/Game,5,0.01,2.05,Mon
995,Music/Movie/Game,5,0.01,2,Mon
996,Music/Movie/Game,5,0.01,2,Mon
997,Music/Movie/Game,5,0.01,2,Mon
998,Music/Movie/Game,5,0.01,1.75,Mon
999,Music/Movie/Game,5,0.01,1.58,Mon
1000,Music/Movie/Game,5,0.01,1.5,Mon
1001,Music/Movie/Game,5,0.01,1.37,Mon
1002,Music/Movie/Game,5,0.01,1.32,Mon
1003,Music/Movie/Game,5,0.01,1.32,Mon
1004,Music/Movie/Game,5,0.01,1.3,Mon
1005,Music/Movie/Game,5,0.01,1.29,Mon
1006,Music/Movie/Game,5,0.01,1.25,Mon
1007,Music/Movie/Game,5,0.01,1.25,Mon
1008,Music/Movie/Game,5,0.01,1.25,Mon
1009,Music/Movie/Game,5,0.01,1.25,Mon
1010,Music/Movie/Game,5,0.01,1.05,Mon
1011,Music/Movie/Game,5,0.01,0.55,Mon
1012,Music/Movie/Game,5,0.01,0.55,Mon
1013,Music/Movie/Game,5,0.01,0.21,Mon
1014,Music/Movie/Game,5,0.01,0.17,Mon
1015,Music/Movie/Game,5,0.01,0.17,Mon
1016,Music/Movie/Game,5,0.01,0.11,Mon
1017,Music/Movie/Game,5,0.01,0.1,Mon
1018,Music/Movie/Game,5,0.01,0.06,Mon
1019,Music/Movie/Game,5,0.01,0.01,Mon
1020,Music/Movie/Game,5,0.01,0.01,Mon
1021,Music/Movie/Game,5,0.01,0.01,Mon
1022,Music/Movie/Game,5,0.01,0.01,Mon
1023,Music/Movie/Game,5,0.01,0.01,Mon
1024,Music/Movie/Game,5,0.01,0.01,Mon
1025,Music/Movie/Game,5,0.01,0.01,Mon
1026,Music/Movie/Game,5,0.01,0.01,Mon
1027,Music/Movie/Game,5,0.01,0.01,Mon
1028,Music/Movie/Game,5,0.01,0.01,Mon
1029,Music/Movie/Game,5,0.01,0.01,Mon
1030,Music/Movie/Game,5,0.01,0.01,Mon
1031,Music/Movie/Game,5,0.01,0.01,Mon
1032,Music/Movie/Game,5,0.01,0.01,Mon
1033,Music/Movie/Game,5,0.01,0.01,Mon
1034,Music/Movie/Game,5,0.01,0.01,Mon
1035,Music/Movie/Game,3,9,33.56,Sun
1036,Collectibles,3,7,7,Sun
1037,Music/Movie/Game,3,2,2.8,Sun
1038,Music/Movie/Game,3,2,2,Sun
1039,Music/Movie/Game,7,14.99,14.99,Sun
1040,Collectibles,3,9.99,86.04,Sat
1041,Clothing/Accessories,10,2.46,14.76,Thu
1042,Clothing/Accessories,10,12.3,12.3,Thu
1045,Collectibles,7,11.99,38.5,Sat
1046,Collectibles,7,11.99,16.56,Sat
1047,Collectibles,7,9.99,15.55,Sat
1048,Collectibles,7,11.99,13.05,Sat
1049,Collectibles,7,11.99,13,Sat
1050,Collectibles,7,11.99,11.99,Sat
1051,Collectibles,7,11.99,11.99,Sat
1052,Collectibles,7,11.99,11.99,Sat
1053,Collectibles,7,11.99,11.99,Sat
1054,Collectibles,7,11.99,11.99,Sat
1055,Collectibles,7,11.95,11.95,Sat
1056,Collectibles,7,9.99,9.99,Sat
1057,Collectibles,7,9.99,9.99,Sat
1058,Collectibles,7,9.42,9.42,Sat
1059,Collectibles,7,2.99,6.5,Sat
1060,Collectibles,7,2.99,5.5,Sat
1061,Collectibles,7,2.99,5.5,Sat
1062,Collectibles,7,2.99,2.99,Sat
1063,Home/Garden,7,8.99,31.59,Sun
1064,Collectibles,7,9.99,19.49,Sun
1065,Home/Garden,7,12.99,16.01,Sun
1066,Home/Garden,7,14.99,14.99,Sun
1067,Collectibles,7,9.99,9.99,Sun
1068,Clothing/Accessories,7,8.99,8.99,Sun
1069,Home/Garden,7,8.99,8.99,Sun
1070,Home/Garden,7,6.99,8.01,Sun
1071,Home/Garden,7,7.99,7.99,Sun
1072,Home/Garden,7,7.99,7.99,Sun
1074,Clothing/Accessories,7,6.99,6.99,Sun
1075,Collectibles,7,6.99,6.99,Sun
1077,Clothing/Accessories,7,3.99,3.99,Sun
1078,Collectibles,7,3.99,3.99,Sun
1079,Home/Garden,7,3.99,3.99,Sun
1080,Home/Garden,7,3.99,3.99,Sun
1088,Music/Movie/Game,5,5.99,5.99,Mon
1090,Clothing/Accessories,10,3.68909091,40.58000001,Sat
1091,Clothing/Accessories,10,2.459833796,35.52000001,Sat
1092,Home/Garden,7,2.445890909,6.76,Fri
1093,Collectibles,7,4.99,4.99,Sat
1094,Collectibles,7,4.5,4.5,Sat
1095,Collectibles,7,4.99,4.99,Fri
1096,Home/Garden,3,24.99,24.99,Sun
1097,Collectibles,5,5.99,5.99,Sun
1098,Collectibles,5,5.5,5.5,Sun
1099,Automotive,7,35,35,Tue
1100,Automotive,7,32,32,Mon
1101,Automotive,3,15,15,Fri
1103,Clothing/Accessories,10,6.136093834,67.61999998,Thu
1104,Collectibles,7,3.675927636,15.97,Tue
1105,Collectibles,7,12.29,12.29,Tue
1107,Music/Movie/Game,3,9.99,10.49,Sat
1108,Music/Movie/Game,3,9.99,9.99,Sat
1109,Music/Movie/Game,10,11.06616182,30.84999999,Wed
1110,Music/Movie/Game,7,5,5,Mon
1111,Collectibles,3,16.95,31,Sat
1112,Collectibles,3,27.95,27.95,Sat
1113,Collectibles,3,14.99,15.5,Sat
1114,Collectibles,3,14.99,14.99,Sat
1115,Collectibles,3,12.99,12.99,Sat
1116,Collectibles,3,10.99,10.99,Sat
1117,Collectibles,3,16.99,16.99,Fri
1118,Collectibles,3,16.99,16.99,Fri
1119,Collectibles,3,14.99,14.99,Fri
1120,Collectibles,3,14.99,14.99,Fri
1121,Collectibles,3,10.99,10.99,Fri
1122,Collectibles,3,10.99,10.99,Fri
1125,Home/Garden,7,2.45,2.45,Sat
1126,Home/Garden,7,2.45,2.45,Mon
1127,Home/Garden,5,2.44372,3.07,Fri
1128,Clothing/Accessories,7,9.99,9.99,Sat
1129,Clothing/Accessories,7,9.99,9.99,Sat
1130,Clothing/Accessories,7,9.99,9.99,Fri
1131,Home/Garden,10,11.07,11.07,Wed
1132,Music/Movie/Game,10,1.23,11.07,Wed
1134,Home/Garden,10,1.23,1.23,Wed
1135,Home/Garden,10,1.2296,15.37,Tue
1137,Home/Garden,10,1.23,1.23,Tue
1138,Home/Garden,10,7.378333332,44.26999999,Sun
1140,Music/Movie/Game,10,2.45,2.45,Sun
1141,Music/Movie/Game,10,2.45,2.45,Sun
1142,Collectibles,10,1.23,1.23,Sun
1143,Music/Movie/Game,10,1.23,1.23,Sun
1144,Music/Movie/Game,10,1.23,1.23,Sun
1145,Music/Movie/Game,10,1.23,1.23,Sun
1146,Music/Movie/Game,10,1.23,1.23,Sun
1147,Home/Garden,10,2.459701492,41.19999999,Mon
1150,Home/Garden,10,11.07,11.07,Mon
1151,Home/Garden,10,11.07,11.07,Mon
1154,Automotive,10,2.45,2.45,Mon
1156,Music/Movie/Game,10,1.226666667,1.840000001,Mon
1157,Music/Movie/Game,10,1.23,1.23,Mon
1158,Music/Movie/Game,10,1.23,1.23,Mon
1159,Home/Garden,10,11.06833713,48.59000001,Fri
1160,Home/Garden,5,7.378333332,44.26999999,Fri
1161,Home/Garden,10,11.07,11.07,Fri
1162,Music/Movie/Game,10,1.22923588,3.699999999,Fri
1164,Collectibles,10,0.5,9.57,Sun
1167,Music/Movie/Game,3,14.92,14.92,Sat
1168,Music/Movie/Game,5,15.92,15.92,Tue
1169,Music/Movie/Game,5,12.92,12.92,Tue
1170,Collectibles,3,19.99,25.49,Sat
1171,Music/Movie/Game,10,4.904072727,6.76,Tue
1172,Collectibles,7,16.99,56,Sun
1173,Automotive,1,8.87,8.87,Fri
1174,Automotive,3,9.99,51,Sun
1175,Automotive,3,0.99,30.99,Sun
1176,Collectibles,7,2.99,2.99,Sun
1177,Collectibles,7,3.99,3.99,Sat
1178,Home/Garden,7,3.99,3.99,Sat
1179,Music/Movie/Game,7,7.49,26,Mon
1180,Automotive,7,9.99,9.99,Mon
1182,Music/Movie/Game,7,4.99,5.24,Mon
1183,Music/Movie/Game,7,4.99,4.99,Mon
1184,Music/Movie/Game,7,4.99,4.99,Mon
1185,Music/Movie/Game,7,4.99,4.99,Mon
1186,Music/Movie/Game,7,4.99,4.99,Mon
1187,Music/Movie/Game,7,3.99,3.99,Mon
1188,Music/Movie/Game,7,3.99,3.99,Mon
1189,Music/Movie/Game,7,3.99,3.99,Mon
1192,Music/Movie/Game,7,7.49,10.55,Fri
1194,Music/Movie/Game,7,3.99,5.51,Fri
1196,Automotive,3,57,57,Sat
1197,Automotive,3,39.5,39.5,Sat
1198,Automotive,3,21,21,Sat
1199,Automotive,3,21,21,Sat
1200,Automotive,3,19.5,19.5,Sat
1201,Automotive,3,18,18.5,Sat
1202,Automotive,3,18,18,Sat
1203,Automotive,3,15,15,Sat
1204,Automotive,3,12.99,12.99,Sat
1205,Automotive,3,12.5,12.5,Sat
1206,Automotive,3,8.5,8.5,Sat
1207,Automotive,3,6,6,Sat
1208,Automotive,3,49.99,49.99,Fri
1209,Automotive,3,43.5,43.5,Fri
1210,Automotive,3,43.5,43.5,Fri
1211,Automotive,3,37.95,37.95,Fri
1212,Automotive,3,24.95,24.95,Fri
1213,Automotive,3,23,23.5,Fri
1214,Automotive,3,21,21,Fri
1215,Automotive,3,21,21,Fri
1216,Automotive,3,21,21,Fri
1217,Automotive,3,21,21,Fri
1218,Automotive,3,19,19.5,Fri
1219,Automotive,3,18.99,18.99,Fri
1220,Automotive,3,16.5,16.5,Fri
1221,Automotive,3,12,12,Fri
1222,Automotive,3,12,12,Fri
1223,Automotive,3,8.5,8.5,Fri
